SAMPLE	PWY_NAME	PWY_COMMON_NAME	NUM_REACTIONS	NUM_COVERED_REACTIONS	ORF_COUNT	WTD	OBSERVED	EXPECTED	ORFS
CENS	PWY-6733	"sporopollenin precursors biosynthesis"	18	8	56	-1.96875	root (1)	Embryophyta (3193)	[O_93070_0,O_27408_0,O_17971_0,O_37006_2,O_79898_0,O_24835_0,O_49884_0,O_90871_0,O_21176_5,O_26198_0,O_77914_4,O_24001_1,O_24002_0,O_47952_0,O_7887_1,O_94203_0,O_47490_0,O_77780_2,O_12744_0,O_34774_0,O_98154_0,O_63206_1,O_77766_1,O_14538_3,O_1643_0,O_7540_1,O_74899_0,O_24700_1,O_63_3,O_70122_0,O_60139_0,O_96705_0,O_6784_9,O_46497_2,O_41777_0,O_61673_2,O_4960_9,O_65524_1,O_41776_0,O_25855_0,O_40913_0,O_3673_0,O_76998_2,O_83175_1,O_71735_0,O_38129_0,O_70567_0,O_67425_0,O_74817_1,O_62884_0,O_45293_0,O_4977_0,O_36434_0,O_24535_1,O_40913_1,O_6583_0]
CENS	PWY-6737	"starch degradation V"	4	3	17	-1.5	root (1)	Archaea (2157)	[O_32960_0,O_39942_0,O_40234_0,O_54823_0,O_32604_0,O_40956_0,O_25794_1,O_25975_0,O_23350_0,O_42216_0,O_24304_4,O_35865_0,O_45700_0,O_32603_2,O_32768_0,O_65548_0,O_35909_1]
CENS	1CMET2-PWY	"N10-formyl-tetrahydrofolate biosynthesis"	9	9	111	-1.5	root (1)	Bacteria (2)	[O_95580_0,O_49993_0,O_41246_0,O_16990_9,O_89140_0,O_60765_0,O_68748_1,O_22584_2,O_45202_0,O_35184_1,O_12818_0,O_27185_0,O_35657_0,O_61328_0,O_31734_0,O_52940_0,O_43448_2,O_58882_1,O_28392_3,O_67169_0,O_58044_1,O_24857_0,O_83686_0,O_49265_2,O_1087_0,O_22975_4,O_77990_0,O_61983_0,O_26121_0,O_11068_2,O_50061_0,O_60764_6,O_28747_0,O_65516_0,O_87505_0,O_21267_2,O_21267_5,O_61504_0,O_22215_0,O_15402_4,O_31733_0,O_41694_1,O_67554_4,O_58883_0,O_94051_0,O_61026_2,O_53251_4,O_95067_0,O_11807_3,O_45989_1,O_23044_0,O_68814_5,O_77681_8,O_50280_1,O_23380_0,O_73412_1,O_73412_0,O_70383_0,O_61302_1,O_2656_8,O_893_3,O_29140_0,O_50848_2,O_49266_0,O_50060_1,O_50271_0,O_95680_0,O_54729_0,O_28746_1,O_28746_0,O_16991_2,O_16991_3,O_16991_0,O_83820_0,O_92198_1,O_11738_0,O_95343_0,O_74792_1,O_74792_0,O_51076_1,O_76774_0,O_60680_0,O_65161_0,O_21729_5,O_28660_1,O_1169_0,O_34620_0,O_42059_0,O_42059_1,O_2912_0,O_48906_0,O_33802_1,O_15207_0,O_50849_0,O_19532_0,O_61978_8,O_71674_1,O_81044_0,O_5182_1,O_11133_1,O_31699_4,O_44856_0,O_80158_0,O_21201_0,O_21201_1,O_72023_2,O_27662_0,O_76843_2,O_79887_0,O_11145_0,O_28678_1]
CENS	PWY-7032	"alkane biosynthesis I"	3	1	2	-1.9375	root (1)	Cyanobacteria (1117)	[O_4785_1,O_1037_2]
CENS	RHAMCAT-PWY	"L-rhamnose degradation I"	5	2	5	-1.5	root (1)	Bacteria (2)	[O_4173_1,O_34832_0,O_55229_1,O_45219_0,O_32361_0]
CENS	PWY-5653	"NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde"	4	3	25	-1.5	root (1)	Eukaryota (2759)	[O_1957_0,O_12034_0,O_1275_2,O_66784_1,O_71264_1,O_30078_3,O_59084_0,O_98308_0,O_71873_2,O_62042_0,O_32_8,O_59154_0,O_76409_0,O_13070_6,O_76811_11,O_8545_2,O_23128_1,O_71644_0,O_79171_0,O_28074_3,O_45946_1,O_19427_2,O_20776_0,O_18800_31,O_49333_0]
CENS	PWY-7242	"D-fructuronate degradation"	4	1	3	-1.5	root (1)	Bacteria (2)	[O_82798_0,O_21664_0,O_15838_1]
CENS	PROPIONMET-PWY	"propanoyl CoA degradation I"	3	2	34	-1.5	root (1)	Eukaryota (2759)	[O_34288_0,O_81373_0,O_19744_0,O_10120_0,O_10768_3,O_97272_1,O_5390_0,O_45984_1,O_26997_0,O_17035_0,O_66912_2,O_66_0,O_40099_0,O_16684_1,O_16684_0,O_28046_0,O_4540_0,O_31865_0,O_33044_0,O_7270_0,O_75549_0,O_38892_0,O_89348_0,O_184_6,O_28399_0,O_46116_0,O_46084_0,O_71053_0,O_43081_1,O_58740_0,O_89867_0,O_41521_1,O_14616_0,O_46407_1]
CENS	PWY-7247	"beta-D-glucuronide and D-glucuronate degradation"	3	1	2	-1.5	root (1)	Bacteria (2)	[O_82380_1,O_15629_0]
CENS	PWY-5785	"di-trans,poly-cis-undecaprenyl phosphate biosynthesis"	2	2	5	-1.5	root (1)	Bacteria (2)	[O_25608_1,O_70444_1,O_5963_0,O_24628_2,O_12033_0]
CENS	PWY-7455	"allopregnanolone biosynthesis"	2	2	2	-1.99999237061	root (1)	Mammalia (40674)	[O_67503_0,O_16811_1]
CENS	PWY0-1479	"tRNA processing"	10	9	21	-1.5	root (1)	Bacteria (2)	[O_50043_0,O_37239_0,O_26546_0,O_76247_0,O_42090_0,O_36262_1,O_92305_0,O_75595_1,O_6530_0,O_68_1,O_19577_0,O_30482_0,O_15217_3,O_66318_0,O_43479_0,O_77556_0,O_44410_0,O_67568_0,O_90993_0,O_29180_0,O_74675_0]
CENS	ALANINE-VALINESYN-PWY	"L-alanine biosynthesis I"	3	3	22	-1.5	root (1)	Bacteria (2)	[O_8004_0,O_48422_0,O_28035_0,O_10336_0,O_50223_0,O_9148_0,O_28268_8,O_17260_1,O_4857_4,O_28269_0,O_58258_0,O_8959_0,O_80887_0,O_43837_3,O_11259_0,O_4882_0,O_11770_1,O_33472_0,O_62000_0,O_27806_0,O_43838_0,O_70099_0]
CENS	PWY0-1477	"ethanolamine utilization"	1	1	2	0	root (1)	root (1)	[O_71128_3,O_86689_0]
CENS	TCA	"TCA cycle I (prokaryotic)"	10	10	79	-1.5	root (1)	Bacteria (2)	[O_70391_0,O_70391_1,O_70391_2,O_95623_0,O_70992_0,O_10028_2,O_87813_0,O_28123_0,O_28123_1,O_91172_0,O_16019_0,O_35645_1,O_33324_0,O_54318_0,O_35454_1,O_27719_0,O_98787_1,O_80166_0,O_38935_0,O_4501_0,O_8209_0,O_8209_1,O_85029_0,O_27542_2,O_5422_0,O_84035_0,O_71939_0,O_13480_0,O_54159_0,O_14524_0,O_33482_1,O_39911_0,O_10028_0,O_63529_1,O_67057_1,O_7634_0,O_13071_4,O_30852_0,O_40465_1,O_44985_0,O_22467_6,O_28016_0,O_88965_0,O_92207_0,O_6893_0,O_63996_0,O_10319_4,O_11094_0,O_1691_0,O_44915_0,O_11555_1,O_62074_1,O_46083_0,O_52896_0,O_25017_2,O_25017_0,O_98882_0,O_8247_1,O_79217_0,O_5077_0,O_43512_0,O_82531_0,O_86206_0,O_95365_0,O_67278_1,O_6755_0,O_68430_0,O_71433_2,O_35454_2,O_13323_0,O_71433_0,O_14377_1,O_47685_0,O_41062_0,O_71433_1,O_71041_2,O_8645_2,O_71041_0,O_98071_0]
CENS	PWY-5168	"ferulate and sinapate biosynthesis"	4	1	2	-1.99609375	root (1)	Spermatophyta (58024)	[O_21662_0,O_31215_4]
CENS	PWY-5162	"2-oxopentenoate degradation"	3	3	6	-1.75	root (1)	Proteobacteria (1224)	[O_41812_1,O_28092_1,O_22528_0,O_99476_1,O_72084_13,O_96451_0]
CENS	PWY-6894	"thiamine diphosphate biosynthesis I (E. coli)"	2	2	11	-1.5	root (1)	Bacteria (2)	[O_22905_1,O_1723_2,O_72492_0,O_53144_0,O_39585_0,O_56878_0,O_39698_0,O_49009_0,O_1080_1,O_37060_0,O_12111_0]
CENS	PWY0-1582	"glycerol-3-phosphate to fumarate electron transfer"	2	2	14	-1.5	root (1)	Bacteria (2)	[O_70526_0,O_46467_1,O_46468_0,O_71433_2,O_17765_1,O_84575_1,O_90878_0,O_84887_1,O_37208_0,O_28005_0,O_26750_0,O_39635_0,O_92949_0,O_91666_0]
CENS	PWY-7106	"erythromycin D biosynthesis"	4	1	1	-1.5	root (1)	Bacteria (2)	[O_61409_0]
CENS	GALACTUROCAT-PWY	"D-galacturonate degradation I"	5	3	6	-1.5	root (1)	Bacteria (2)	[O_36335_0,O_82380_1,O_92924_0,O_36334_0,O_19910_0,O_15629_0]
CENS	PWY-7644	"heparin degradation"	5	2	3	-1.5	root (1)	Bacteria (2)	[O_47748_0,O_49649_2,O_13705_2]
CENS	CRNFORCAT-PWY	"creatinine degradation I"	4	3	10	-1.5	root (1)	Bacteria (2)	[O_82572_0,O_16619_2,O_78877_0,O_17032_0,O_8996_0,O_90460_0,O_42556_0,O_49421_1,O_76044_1,O_48399_0]
CENS	PWY-6453	"stigma estolide biosynthesis"	7	2	14	-1.99999237061	root (1)	Solanaceae (4070)	[O_8123_0,O_23900_2,O_52594_0,O_99084_0,O_53018_0,O_99132_1,O_61372_0,O_53890_0,O_59970_1,O_75515_0,O_46789_0,O_65736_0,O_18890_4,O_1724_6]
CENS	PWY-5508	"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide II"	9	5	20	-1.5	root (1)	Bacteria (2)	[O_33214_1,O_8767_1,O_31460_2,O_18499_0,O_3878_1,O_41614_0,O_17955_1,O_11671_0,O_31438_0,O_87601_1,O_21729_1,O_6343_1,O_27527_0,O_38355_0,O_47534_0,O_8745_1,O_8745_0,O_16990_5,O_97772_0,O_18323_0]
CENS	GLUTORN-PWY	"L-ornithine biosynthesis I"	5	5	31	-1.5	root (1)	Archaea (2157)	[O_52472_1,O_61083_0,O_61083_1,O_30766_0,O_23102_1,O_76027_2,O_62285_0,O_26485_0,O_1753_1,O_58873_0,O_9148_3,O_95005_0,O_63828_0,O_32129_0,O_11937_2,O_78316_0,O_17168_0,O_12089_0,O_87320_1,O_51028_2,O_17314_0,O_30594_0,O_8414_0,O_92545_1,O_44332_0,O_93265_0,O_27324_1,O_22784_1,O_14381_3,O_70972_0,O_70907_0]
CENS	PWY-5806	"all-trans-decaprenyl diphosphate biosynthesis"	1	1	1	-1.5	root (1)	Eukaryota (2759)	[O_22045_0]
CENS	PWY-6943	"testosterone and androsterone degradation to androstendione"	3	1	1	-1.5	root (1)	Bacteria (2)	[O_67503_0]
CENS	PWY-6946	"cholesterol degradation to androstenedione II (cholesterol dehydrogenase)"	22	6	33	-1.5	root (1)	Bacteria (2)	[O_44486_0,O_44201_0,O_47582_3,O_21462_1,O_39949_1,O_45423_0,O_37006_2,O_39948_1,O_24578_0,O_24001_1,O_11610_0,O_73975_1,O_24002_0,O_54711_0,O_59481_0,O_12744_0,O_14529_1,O_20303_1,O_65702_0,O_54967_0,O_7887_1,O_74457_0,O_96705_0,O_74493_1,O_34718_0,O_41715_1,O_82385_0,O_71735_0,O_45293_0,O_4977_0,O_77671_0,O_51257_0,O_47394_0]
CENS	PWY-6944	"androstenedione degradation"	15	3	15	-1.5	root (1)	Bacteria (2)	[O_24001_1,O_41715_1,O_7887_1,O_71735_0,O_24002_0,O_96705_0,O_54711_0,O_21462_1,O_12744_0,O_45293_0,O_37006_2,O_39948_1,O_74457_0,O_4977_0,O_47394_0]
CENS	CHOLINE-BETAINE-ANA-PWY	"choline degradation I"	2	2	8	-1.75	root (1)	Viridiplantae (33090)	[O_81636_0,O_37113_0,O_27823_8,O_1041_0,O_15563_0,O_50023_0,O_55324_1,O_1041_1]
CENS	PWY-3385	"choline biosynthesis I"	6	3	2	-1.75	root (1)	Viridiplantae (33090)	[O_93144_0,O_29537_1]
CENS	PWY66-21	"ethanol degradation II"	3	3	50	-1.5	root (1)	Eukaryota (2759)	[O_57926_1,O_16136_0,O_83837_1,O_68550_2,O_30535_1,O_47574_1,O_67688_0,O_48100_2,O_66635_0,O_92049_0,O_30199_0,O_60493_0,O_51982_1,O_60856_0,O_56_0,O_70269_0,O_59288_0,O_58812_1,O_37937_0,O_21115_1,O_96668_0,O_53679_0,O_56436_0,O_92517_0,O_86809_0,O_2488_1,O_90309_0,O_4960_8,O_6799_1,O_14018_0,O_8181_0,O_52718_0,O_27243_0,O_94447_0,O_99515_0,O_82512_0,O_551_0,O_8006_3,O_23680_17,O_48445_1,O_15933_1,O_62247_1,O_9223_1,O_60595_0,O_50234_0,O_26209_0,O_91029_0,O_86184_0,O_16137_0,O_16677_0]
CENS	GLYSYN-ALA-PWY	"glycine biosynthesis III"	1	1	3	-1.5	root (1)	Bacteria (2)	[O_60909_1,O_30565_1,O_81836_1]
CENS	P101-PWY	"ectoine biosynthesis"	5	4	27	-1.5	root (1)	Bacteria (2)	[O_40284_0,O_54595_0,O_62759_1,O_46485_3,O_7158_2,O_31238_0,O_93637_1,O_21262_0,O_73293_0,O_39293_0,O_73292_1,O_55630_0,O_27997_1,O_27998_0,O_57695_6,O_93072_0,O_46299_0,O_89566_0,O_62502_0,O_32930_1,O_40615_1,O_32372_0,O_82230_0,O_31455_0,O_4211_1,O_16170_0,O_22420_1]
CENS	PWY0-1355	"formate to trimethylamine N-oxide electron transfer"	2	2	4	-1.5	root (1)	Bacteria (2)	[O_69638_0,O_68994_0,O_11163_0,O_29756_0]
CENS	PWY0-1353	"succinate to cytochrome bd oxidase electron transfer"	2	2	42	-1.5	root (1)	Bacteria (2)	[O_70391_1,O_70391_2,O_95623_0,O_70992_0,O_28123_0,O_28123_1,O_91172_0,O_31287_0,O_35645_1,O_54318_0,O_99549_0,O_99549_1,O_24641_1,O_47687_1,O_8209_0,O_8209_1,O_85029_0,O_91017_0,O_33482_1,O_72874_1,O_75389_2,O_67057_1,O_7634_0,O_30852_0,O_5077_0,O_6893_0,O_19402_27,O_37978_0,O_47491_1,O_52896_0,O_25017_2,O_25017_0,O_10028_0,O_10028_2,O_95365_0,O_71433_0,O_71433_1,O_71433_2,O_47245_1,O_71041_2,O_71041_0,O_98071_0]
CENS	PWY-7176	"UTP and CTP de novo biosynthesis"	3	3	17	-1.5	root (1)	Archaea (2157)	[O_7093_1,O_67371_2,O_22058_0,O_71628_0,O_30200_0,O_6738_0,O_331_0,O_91022_0,O_15888_1,O_70341_1,O_19589_1,O_64294_0,O_2097_1,O_49411_1,O_13823_0,O_17932_1,O_52025_0]
CENS	PWY-7179	"purine deoxyribonucleosides degradation I"	4	4	5	-1.5	root (1)	Archaea (2157)	[O_23216_1,O_625_1,O_8800_0,O_85381_0,O_48085_0]
CENS	PWY0-662	"PRPP biosynthesis I"	1	1	14	-1.5	root (1)	Eukaryota (2759)	[O_96753_0,O_7403_1,O_40758_2,O_55243_1,O_75122_6,O_39453_0,O_69129_0,O_95095_0,O_25306_0,O_62352_0,O_72482_5,O_4296_39,O_62351_1,O_20184_2]
CENS	IDNCAT-PWY	"L-idonate degradation"	3	2	4	-1.5	root (1)	Bacteria (2)	[O_35153_3,O_40240_0,O_66517_1,O_19196_4]
CENS	CATECHOL-ORTHO-CLEAVAGE-PWY	"catechol degradation to beta-ketoadipate"	4	3	8	-1.75	root (1)	Proteobacteria (1224)	[O_70452_0,O_72009_1,O_32032_0,O_36832_1,O_96169_0,O_32788_2,O_1642_1,O_19650_1]
CENS	PWY-6002	"lotaustralin degradation"	2	1	3	-1.99993896484	root (1)	Papaveraceae (3465)	[O_75188_0,O_29602_0,O_95770_0]
CENS	PWY-6000	"gamma-linolenate biosynthesis II (animals)"	2	1	41	-1.75	root (1)	Opisthokonta (33154)	[O_93070_0,O_17971_0,O_37006_2,O_79898_0,O_41776_0,O_24835_0,O_24002_0,O_49884_0,O_90871_0,O_21176_5,O_77914_4,O_24535_1,O_77766_1,O_47952_0,O_47490_0,O_77780_2,O_12744_0,O_98154_0,O_14538_3,O_74899_0,O_24700_1,O_7887_1,O_96705_0,O_46497_2,O_41777_0,O_61673_2,O_4960_9,O_70122_0,O_24001_1,O_3673_0,O_27408_0,O_38129_0,O_67425_0,O_62884_0,O_45293_0,O_4977_0,O_36434_0,O_71735_0,O_6583_0,O_40913_1,O_65524_1]
CENS	GLUAMCAT-PWY	"N-acetylglucosamine degradation I"	2	2	4	-1.5	root (1)	Bacteria (2)	[O_71339_0,O_91425_0,O_89_0,O_49146_1]
CENS	VALSYN-PWY	"L-valine biosynthesis"	4	4	54	-1.5	root (1)	Archaea (2157)	[O_5220_0,O_9300_0,O_71082_0,O_64822_0,O_86104_0,O_6452_3,O_9301_0,O_54215_0,O_5219_7,O_28035_0,O_78612_0,O_68913_0,O_68913_2,O_50223_0,O_98868_0,O_47953_0,O_29018_0,O_94245_0,O_17007_0,O_70413_0,O_27309_2,O_27309_1,O_64822_1,O_53200_0,O_27673_0,O_54441_0,O_52665_0,O_8959_0,O_5219_5,O_95353_1,O_30703_1,O_25331_1,O_45634_0,O_7887_0,O_43837_3,O_63606_1,O_5219_9,O_4882_0,O_89201_0,O_67194_0,O_38793_0,O_36763_0,O_85393_0,O_24301_0,O_12824_0,O_32800_1,O_88013_0,O_50215_0,O_56418_0,O_30704_0,O_85309_0,O_28501_0,O_43838_0,O_36763_2]
CENS	GLUCOSE1PMETAB-PWY	"glucose and glucose-1-phosphate degradation"	5	4	22	-1.5	root (1)	Archaea (2157)	[O_42216_0,O_38735_0,O_19338_1,O_38734_3,O_32604_0,O_35909_1,O_40234_0,O_46520_0,O_20008_2,O_25975_0,O_35865_0,O_32603_2,O_25794_1,O_32960_0,O_39942_0,O_3629_0,O_7018_0,O_23350_0,O_24304_4,O_54823_0,O_32768_0,O_28135_1]
CENS	PWY-4261	"glycerol degradation I"	2	2	15	-1.5	root (1)	Archaea (2157)	[O_68416_0,O_12748_0,O_60652_0,O_94430_0,O_17765_1,O_85916_0,O_14285_0,O_44317_0,O_64546_0,O_10491_0,O_50986_0,O_695_2,O_47971_1,O_26750_0,O_28005_0]
CENS	PWY-7089	"taxiphyllin bioactivation"	1	1	3	-1.99609375	root (1)	Spermatophyta (58024)	[O_75188_0,O_29602_0,O_95770_0]
CENS	PWY-5344	"L-homocysteine biosynthesis"	2	2	18	-1.5	root (1)	Bacteria (2)	[O_68298_1,O_24605_0,O_468_6,O_28263_0,O_45117_1,O_65110_1,O_9550_1,O_99067_1,O_19316_0,O_72602_0,O_18903_0,O_63353_1,O_65131_0,O_54594_0,O_19315_3,O_53459_0,O_5199_0,O_41496_0]
CENS	PWY-5028	"L-histidine degradation II"	5	5	19	-1.75	root (1)	Proteobacteria (1224)	[O_73325_0,O_63847_3,O_638_0,O_55127_0,O_60037_1,O_52999_0,O_30347_0,O_60036_0,O_23541_1,O_9458_0,O_28427_1,O_28427_0,O_36225_0,O_53081_0,O_17082_0,O_32607_2,O_66358_1,O_30492_1,O_64340_0]
CENS	PWY-5340	"sulfate activation for sulfonation"	2	2	30	-1.5	root (1)	Eukaryota (2759)	[O_12712_1,O_506_0,O_83608_0,O_2097_0,O_51040_2,O_30043_1,O_26216_1,O_31229_1,O_124_4,O_26017_0,O_17261_0,O_77284_2,O_77284_3,O_84187_0,O_97730_0,O_74682_0,O_72451_3,O_26018_0,O_26896_1,O_88888_1,O_94412_0,O_15524_13,O_30103_1,O_35736_0,O_9202_1,O_9202_2,O_79777_0,O_68267_1,O_57464_0,O_27634_1]
CENS	TYRFUMCAT-PWY	"L-tyrosine degradation I"	5	5	22	-1.75	root (1)	Proteobacteria (1224)	[O_9725_1,O_19054_0,O_50160_0,O_6201_0,O_45138_0,O_97949_0,O_1364_0,O_46700_1,O_21973_0,O_5640_1,O_92139_0,O_32355_0,O_46864_1,O_22314_0,O_70395_1,O_48063_1,O_26819_1,O_36980_0,O_20237_0,O_14337_0,O_42654_1,O_87256_0]
CENS	PWY-5973	"cis-vaccenate biosynthesis"	5	2	15	-1.5	root (1)	Bacteria (2)	[O_3351_1,O_58441_1,O_2221_1,O_8474_0,O_9499_0,O_94358_0,O_64751_0,O_39991_0,O_15260_0,O_86993_0,O_66744_0,O_80660_0,O_71188_0,O_80528_0,O_4296_11]
CENS	PWY-5971	"palmitate biosynthesis II (bacteria and plants)"	31	23	61	-1.5	root (1)	Bacteria (2)	[O_4960_9,O_58441_1,O_98154_0,O_77766_1,O_27408_0,O_17971_0,O_93070_0,O_37006_2,O_9499_0,O_24835_0,O_49884_0,O_71188_0,O_21176_5,O_47490_0,O_77914_4,O_24001_1,O_24002_0,O_47952_0,O_7887_1,O_62884_0,O_24535_1,O_79898_0,O_77780_2,O_12744_0,O_34774_0,O_15260_0,O_2221_1,O_80660_0,O_20313_0,O_4296_11,O_14538_3,O_3351_1,O_96705_0,O_36434_0,O_70122_0,O_8474_0,O_74899_0,O_46497_2,O_41777_0,O_64751_0,O_39991_0,O_65524_1,O_38129_0,O_41776_0,O_90871_0,O_40913_1,O_3673_0,O_61673_2,O_94203_0,O_76998_2,O_67425_0,O_94358_0,O_88721_0,O_45293_0,O_4977_0,O_24700_1,O_71735_0,O_66744_0,O_6583_0,O_80528_0,O_86993_0]
CENS	PWY-66	"GDP-L-fucose biosynthesis I (from GDP-D-mannose)"	2	2	43	-1.5	root (1)	Bacteria (2)	[O_76408_0,O_45914_1,O_37373_0,O_59852_1,O_64624_0,O_69829_1,O_61948_0,O_50680_1,O_65048_3,O_11422_0,O_77518_11,O_92762_1,O_75058_0,O_93682_1,O_19611_0,O_73452_1,O_28687_1,O_71960_4,O_19691_10,O_14619_9,O_2800_1,O_66115_0,O_63605_1,O_68926_1,O_13672_0,O_1234_1,O_49457_1,O_31750_1,O_55924_1,O_28666_0,O_13333_14,O_41956_26,O_50537_4,O_77778_7,O_62519_0,O_43130_0,O_62378_0,O_47648_0,O_14619_10,O_544_1,O_12288_0,O_56530_0,O_37645_1]
CENS	PWY-6139	"CMP-N-acetylneuraminate biosynthesis II (bacteria)"	3	2	11	-1.5	root (1)	Bacteria (2)	[O_19691_22,O_34283_1,O_67122_0,O_19691_16,O_43824_0,O_7613_21,O_71924_2,O_77605_7,O_32691_14,O_10631_11,O_57289_0]
CENS	PWY-6708	"ubiquinol-8 biosynthesis (prokaryotic)"	8	6	15	-1.5	root (1)	Bacteria (2)	[O_12428_1,O_59549_1,O_70830_1,O_1773_2,O_19549_0,O_27831_0,O_40615_0,O_51987_1,O_93744_1,O_49211_1,O_69403_1,O_62469_0,O_63388_2,O_15138_0,O_32901_0]
CENS	HOMOSER-METSYN-PWY	"L-methionine biosynthesis I"	5	3	31	-1.5	root (1)	Bacteria (2)	[O_34466_0,O_49265_2,O_4296_47,O_73412_1,O_91966_0,O_16990_9,O_29140_0,O_35826_0,O_50061_0,O_49266_0,O_50060_1,O_45202_0,O_41246_0,O_28746_0,O_87505_0,O_16991_2,O_16991_0,O_27185_0,O_61504_0,O_31734_0,O_31733_0,O_95067_0,O_11738_0,O_15207_0,O_80158_0,O_60680_0,O_21201_0,O_21201_1,O_21729_5,O_8315_1,O_42059_0]
CENS	PWY-7654	"(8E,10E)-dodeca-8,10-dienol biosynthesis"	11	3	32	-1.99999809265	root (1)	Lepidoptera (7088)	[O_16645_2,O_30453_0,O_44201_0,O_47582_3,O_21462_1,O_39949_1,O_99620_0,O_39948_1,O_71603_0,O_73975_1,O_81196_0,O_71341_1,O_24578_0,O_74137_0,O_34718_0,O_11610_0,O_14529_1,O_58534_0,O_20303_1,O_54967_1,O_54967_0,O_84464_0,O_45423_0,O_74457_0,O_65702_0,O_41715_1,O_4829_2,O_8838_0,O_73065_0,O_41747_1,O_51257_0,O_47394_0]
CENS	PWY-5509	"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I"	8	5	20	-1.5	root (1)	Bacteria (2)	[O_33214_1,O_8767_1,O_31460_2,O_18499_0,O_3878_1,O_41614_0,O_17955_1,O_11671_0,O_31438_0,O_87601_1,O_21729_1,O_6343_1,O_27527_0,O_38355_0,O_47534_0,O_8745_1,O_8745_0,O_16990_5,O_97772_0,O_18323_0]
CENS	PWY-7656	"Spodoptera littoralis pheromone biosynthesis"	22	2	32	-1.99999809265	root (1)	Lepidoptera (7088)	[O_16645_2,O_30453_0,O_44201_0,O_47582_3,O_21462_1,O_39949_1,O_99620_0,O_39948_1,O_71603_0,O_73975_1,O_81196_0,O_71341_1,O_24578_0,O_74137_0,O_11610_0,O_14529_1,O_58534_0,O_20303_1,O_54967_1,O_54967_0,O_84464_0,O_65702_0,O_45423_0,O_74457_0,O_34718_0,O_41715_1,O_4829_2,O_8838_0,O_73065_0,O_41747_1,O_51257_0,O_47394_0]
CENS	PWY-6700	"queuosine biosynthesis"	4	3	16	-1.5	root (1)	Bacteria (2)	[O_326_1,O_34359_1,O_22497_0,O_2745_3,O_22711_2,O_327_0,O_31091_2,O_78724_0,O_68639_0,O_70852_0,O_26414_0,O_2056_0,O_52450_2,O_56630_1,O_63820_6,O_16240_0]
CENS	PWY-6703	"preQ0 biosynthesis"	4	2	57	-1.5	root (1)	Bacteria (2)	[O_66945_1,O_66804_0,O_50479_0,O_15865_0,O_32243_1,O_29894_0,O_25581_0,O_68935_1,O_88056_0,O_64962_0,O_52519_0,O_79694_0,O_10422_1,O_68574_0,O_44576_0,O_69708_2,O_69900_1,O_49474_0,O_84595_0,O_14405_2,O_66842_1,O_49977_0,O_80510_1,O_95561_0,O_89407_1,O_37768_0,O_6190_0,O_23351_0,O_5269_0,O_90069_0,O_11227_3,O_97977_0,O_24349_0,O_41291_2,O_76054_0,O_54070_0,O_7503_12,O_19213_1,O_70786_1,O_1578_1,O_33059_0,O_63486_0,O_14406_0,O_43448_0,O_48150_0,O_89206_0,O_93166_0,O_53821_1,O_55438_0,O_60558_0,O_15200_1,O_13324_11,O_67191_1,O_84786_1,O_20816_1,O_42688_1,O_74543_3]
CENS	GLUT-REDOX-PWY	"glutathione-glutaredoxin redox reactions"	2	1	5	-1.5	root (1)	Eukaryota (2759)	[O_6803_2,O_34991_3,O_7291_1,O_42351_0,O_89099_0]
